id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
22098955,58a65358-115e-40b7-9f69-f8fdb4afcfb8,Sat Apr 06 2019 10:24:52 GMT-0700 (PDT),2019-04-06,2019-04-07 02:24:52 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-04-07 02:26:42 +0900,2019-04-12 15:54:24 +0900,casual,,https://www.inaturalist.org/observations/22098955,https://static.inaturalist.org/photos/34208426/medium.jpg,,"",,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.413249353,-119.8459540029,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Buganvilias,Bougainvillea,bougainvilleas,Plantae,53804,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Bougainvillea,,,,,,
22098960,0528669f-28e9-4cfc-aab1-37adfd0bf58d,Sat Apr 06 2019 10:26:17 GMT-0700 (PDT),2019-04-06,2019-04-07 02:26:17 +0900,Pacific Time (US & Canada),655345,an_bui,"",2019-04-07 02:26:47 +0900,2019-05-04 13:58:50 +0900,research,,https://www.inaturalist.org/observations/22098960,https://static.inaturalist.org/photos/34208440/medium.jpg,,"",,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4136883333,-119.8483366667,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,,,Lysimachia,,Lysimachia arvensis,,,,
22098983,670814b3-62fe-4e75-9a13-a0885cac223f,2019-04-06 10:25:44 AM PDT,2019-04-06,2019-04-07 02:25:44 +0900,Pacific Time (US & Canada),610142,mckenziesime,McKenzie Sime,2019-04-07 02:27:22 +0900,2024-03-30 07:39:12 +0900,research,,https://www.inaturalist.org/observations/22098983,https://static.inaturalist.org/photos/34208473/medium.jpeg,,"",,2,0,false,2,"San Nicolas Hall, Isla Vista, CA 93117, USA",34.40934185,-119.84676226,3,,,,3,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Longleaf Wattle,Acacia longifolia,Longleaf Wattle,Plantae,63379,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Mimosoideae,,,,Acacia,,Acacia longifolia,,,,
22098995,31ca246c-1851-4c33-9e2d-f667fc8fee43,Sat Apr 06 2019 10:26:54 GMT-0700 (PDT),2019-04-06,2019-04-07 02:26:54 +0900,Pacific Time (US & Canada),655345,an_bui,"",2019-04-07 02:27:36 +0900,2019-04-11 08:43:29 +0900,casual,,https://www.inaturalist.org/observations/22098995,https://static.inaturalist.org/photos/34208520/medium.jpg,,"",,1,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41368,-119.8483716667,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Pittosporum,Pittosporum tobira,Japanese cheesewood,Plantae,78592,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Pittosporaceae,,,,,Pittosporum,,Pittosporum tobira,,,,
22098999,5cdd144d-5e0c-459c-adca-1eabed4d7eb1,Sat Apr 06 2019 10:26:57 GMT-0700 (PDT),2019-04-06,2019-04-07 02:26:57 +0900,Pacific Time (US & Canada),624629,janninechamorro,,2019-04-07 02:27:40 +0900,2019-05-02 03:04:48 +0900,needs_id,,https://www.inaturalist.org/observations/22098999,https://static.inaturalist.org/photos/34208509/medium.jpg,,"",,0,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.413756961,-119.8480402586,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Acacia,wattles,Plantae,47452,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Mimosoideae,,,,Acacia,,,,,,
22099006,a189fd49-4bb6-4550-966c-8df2dd907a66,Sat Apr 06 2019 10:24:37 GMT-0700 (PDT),2019-04-06,2019-04-07 02:24:37 +0900,Pacific Time (US & Canada),1583013,sarahg9,,2019-04-07 02:27:46 +0900,2019-04-14 10:38:07 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22099006,https://inaturalist-open-data.s3.amazonaws.com/photos/34208567/medium.jpg,,"",,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4131616667,-119.847405,5,,,,5,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Echium candicans,Pride of Madeira,Plantae,57723,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Lithospermeae,,Echium,,Echium candicans,,,,
22099013,228b9807-b482-42d8-8f34-8dcc0348778b,Sat Apr 06 2019 10:26:51 GMT-0700 (PDT),2019-04-06,2019-04-07 02:26:51 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-04-07 02:27:55 +0900,2019-04-14 10:36:31 +0900,casual,,https://www.inaturalist.org/observations/22099013,https://static.inaturalist.org/photos/34208550/medium.jpg,,"",,1,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4132592017,-119.845833555,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,American Coral Tree,Erythrina americana,American Coral Tree,Plantae,201455,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Phaseoleae,,Erythrina,,Erythrina americana,,,,
22099027,5de00c00-f61a-4b8b-936a-15dfbff5edb3,Sat Apr 06 2019 10:27:49 GMT-0700 (PDT),2019-04-06,2019-04-07 02:27:49 +0900,Pacific Time (US & Canada),624629,janninechamorro,,2019-04-07 02:28:17 +0900,2019-05-02 03:04:57 +0900,needs_id,,https://www.inaturalist.org/observations/22099027,https://static.inaturalist.org/photos/34208570/medium.jpg,,"",,0,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4137738506,-119.8479655759,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,,,,,,,,,,,
22099061,5f88d7d0-01a0-45fc-b802-de04c777ed38,Sat Apr 06 2019 10:24:13 GMT-0700 (PDT),2019-04-06,2019-04-07 02:24:13 +0900,Pacific Time (US & Canada),1583013,sarahg9,,2019-04-07 02:29:27 +0900,2019-10-29 03:37:47 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22099061,https://inaturalist-open-data.s3.amazonaws.com/photos/34208616/medium.jpg,,"",,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4131466667,-119.8474116667,22,,,,22,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Rosemary,Salvia rosmarinus,Rosemary,Plantae,636795,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Salvia,,Salvia rosmarinus,,,,
22099068,fd1753ac-fea7-4013-93be-4f8aeb477490,2019-04-06 10:28:07 AM PDT,2019-04-06,2019-04-07 02:28:07 +0900,Pacific Time (US & Canada),610142,mckenziesime,McKenzie Sime,2019-04-07 02:29:34 +0900,2019-05-23 13:37:46 +0900,research,,https://www.inaturalist.org/observations/22099068,https://static.inaturalist.org/photos/34208618/medium.jpeg,,"",,2,0,false,2,"San Nicolas Hall, Isla Vista, CA 93117, USA",34.40928424,-119.84657339,3,,,,3,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Common Vetch,Vicia sativa,Common Vetch,Plantae,53324,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Fabeae,,Vicia,,Vicia sativa,,,,
22099075,28b18170-6470-4393-93d8-45dbb6da3650,Sat Apr 06 2019 10:29:14 GMT-0700 (PDT),2019-04-06,2019-04-07 02:29:14 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-04-07 02:29:44 +0900,2021-11-02 12:36:41 +0900,needs_id,,https://www.inaturalist.org/observations/22099075,https://static.inaturalist.org/photos/34208664/medium.jpg,,"",,3,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4126546569,-119.8450820335,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,"sunflowers, daisies, asters, and allies",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,,,,,,,,,,,
22099078,721106e5-0109-400a-b9cf-8eef4b92f2bb,Sat Apr 06 2019 10:28:50 GMT-0700 (PDT),2019-04-06,2019-04-07 02:28:50 +0900,Pacific Time (US & Canada),1583013,sarahg9,,2019-04-07 02:29:47 +0900,2019-05-04 15:11:55 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/22099078,https://inaturalist-open-data.s3.amazonaws.com/photos/34208650/medium.jpg,,"",,3,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4139330648,-119.8482427654,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,,,Lysimachia,,Lysimachia arvensis,,,,
22099105,d159fba0-90fa-4781-8407-96bb8418550e,Sat Apr 06 2019 10:29:29 GMT-0700 (PDT),2019-04-06,2019-04-07 02:29:29 +0900,Pacific Time (US & Canada),655345,an_bui,"",2019-04-07 02:30:02 +0900,2023-11-20 14:53:13 +0900,research,,https://www.inaturalist.org/observations/22099105,https://static.inaturalist.org/photos/34208663/medium.jpg,,"",,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4139866667,-119.848305,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,ribwort plantain,Plantago lanceolata,ribwort plantain,Plantae,53178,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Plantagineae,,Plantago,,Plantago lanceolata,,,,
22099117,730c8436-77ff-486a-b49d-18f9b1380768,Sat Apr 06 2019 10:28:41 GMT-0700 (PDT),2019-04-06,2019-04-07 02:28:41 +0900,Pacific Time (US & Canada),624629,janninechamorro,,2019-04-07 02:30:08 +0900,2022-02-13 09:17:31 +0900,research,,https://www.inaturalist.org/observations/22099117,https://static.inaturalist.org/photos/34208698/medium.jpg,,"",,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4138717093,-119.8481807393,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,musk stork's-bill,Erodium moschatum,musk stork's-bill,Plantae,57092,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,Geraniaceae,,,,,Erodium,,Erodium moschatum,,,,
22099125,3fd77bef-49c2-434c-bd20-58f9cc360e9e,Sat Apr 06 2019 10:29:52 GMT-0700 (PDT),2019-04-06,2019-04-07 02:29:52 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-04-07 02:30:20 +0900,2019-04-13 13:13:50 +0900,needs_id,,https://www.inaturalist.org/observations/22099125,https://static.inaturalist.org/photos/34208717/medium.jpg,,"",,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4126007194,-119.8448334263,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,"sunflowers, daisies, asters, and allies",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,,,,,,,,,,,
22099134,e2dcf833-1a9e-4c53-b802-e8e4056d961b,2019-04-06 10:29:39 AM PDT,2019-04-06,2019-04-07 02:29:39 +0900,Pacific Time (US & Canada),610142,mckenziesime,McKenzie Sime,2019-04-07 02:30:32 +0900,2019-04-12 12:33:39 +0900,research,,https://www.inaturalist.org/observations/22099134,https://static.inaturalist.org/photos/34208708/medium.jpeg,,"",,1,0,false,2,"San Nicolas Hall, Isla Vista, CA 93117, USA",34.40927647,-119.84656178,3,,,,3,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,western tansy mustard,Descurainia pinnata,Western Tansymustard,Plantae,58072,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Camelinodae,Descurainieae,,Descurainia,,Descurainia pinnata,,,,
22099151,3d7a4b4f-324a-4512-acc5-27ab834f9d79,Sat Apr 06 2019 10:23:22 GMT-0700 (PDT),2019-04-06,2019-04-07 02:23:22 +0900,Pacific Time (US & Canada),1583013,sarahg9,,2019-04-07 02:31:04 +0900,2019-10-14 13:20:01 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22099151,https://inaturalist-open-data.s3.amazonaws.com/photos/34208783/medium.jpg,,"",,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4131466667,-119.8475033333,5,,,,5,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,candelabra aloe,Aloe arborescens,Candelabra Aloe,Plantae,81518,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asphodelaceae,Asphodeloideae,,,,Aloe,,Aloe arborescens,,,,
22099153,11032b10-8cd1-4011-a5b9-2fc334ccd2d6,Sat Apr 06 2019 10:30:30 GMT-0700 (PDT),2019-04-06,2019-04-07 02:30:30 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-04-07 02:31:04 +0900,2019-10-14 13:20:21 +0900,casual,,https://www.inaturalist.org/observations/22099153,https://static.inaturalist.org/photos/34208795/medium.jpg,,"",,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4124940178,-119.8448285648,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Japanese pittosporum,Pittosporum tobira,Japanese cheesewood,Plantae,78592,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Pittosporaceae,,,,,Pittosporum,,Pittosporum tobira,,,,
22099162,567247ea-ef5b-4112-8ffb-abcc10d138bc,Sat Apr 06 2019 10:30:45 GMT-0700 (PDT),2019-04-06,2019-04-07 02:30:45 +0900,Pacific Time (US & Canada),624629,janninechamorro,,2019-04-07 02:31:20 +0900,2019-10-14 13:21:18 +0900,casual,,https://www.inaturalist.org/observations/22099162,https://static.inaturalist.org/photos/34208802/medium.jpg,,"",,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4137076754,-119.848271683,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,blue potatobush,Lycianthes rantonnetii,blue potatobush,Plantae,339360,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,,Capsiceae,,Lycianthes,,Lycianthes rantonnetii,,,,
22099168,6b2dabd1-e0e9-46d7-97c4-b873a8e1c360,2019-04-06 10:30:50 AM PDT,2019-04-06,2019-04-07 02:30:50 +0900,Pacific Time (US & Canada),610142,mckenziesime,McKenzie Sime,2019-04-07 02:31:28 +0900,2019-05-04 13:58:35 +0900,research,,https://www.inaturalist.org/observations/22099168,https://static.inaturalist.org/photos/34208781/medium.jpeg,,"",,2,0,false,2,"San Nicolas Hall, Isla Vista, CA 93117, USA",34.40927182,-119.84652857,3,,,,3,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,California brittlebush,Encelia californica,California brittlebush,Plantae,64141,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Enceliinae,Encelia,,Encelia californica,,,,
22099177,b7fe5604-b6e7-42ee-8230-151aa01452a8,Sat Apr 06 2019 10:20:27 GMT-0700 (PDT),2019-04-06,2019-04-07 02:20:27 +0900,Pacific Time (US & Canada),1583013,sarahg9,,2019-04-07 02:31:41 +0900,2019-04-11 15:18:04 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/22099177,https://inaturalist-open-data.s3.amazonaws.com/photos/34208809/medium.jpg,,"",,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4127166667,-119.8477466667,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,common dandelion,Taraxacum officinale,common dandelion,Plantae,47602,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Crepidinae,Taraxacum,,Taraxacum officinale,,,,
22099179,e5767758-d8dc-4f0c-ab48-aa8f7910ad4b,Sat Apr 06 2019 10:30:49 GMT-0700 (PDT),2019-04-06,2019-04-07 02:30:49 +0900,Pacific Time (US & Canada),655345,an_bui,"",2019-04-07 02:31:47 +0900,2019-10-14 13:22:11 +0900,casual,,https://www.inaturalist.org/observations/22099179,https://static.inaturalist.org/photos/34208821/medium.jpg,,"",,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.413975,-119.8482583333,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Indian Hawthorn,Rhaphiolepis indica,Indian Hawthorn,Plantae,179305,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Rhaphiolepis,,Rhaphiolepis indica,,,,
22099192,0035cbdb-a2a0-45b1-9062-dfaaf7066d1f,Sat Apr 06 2019 10:31:09 GMT-0700 (PDT),2019-04-06,2019-04-07 02:31:09 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-04-07 02:32:02 +0900,2019-10-14 13:22:38 +0900,casual,,https://www.inaturalist.org/observations/22099192,https://static.inaturalist.org/photos/34208857/medium.jpg,,"",,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41247629,-119.8448797782,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Japanese pittosporum,Pittosporum tobira,Japanese cheesewood,Plantae,78592,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Pittosporaceae,,,,,Pittosporum,,Pittosporum tobira,,,,
22099222,c10f08da-bf1f-4c41-b723-e1f0bd5768e5,Sat Apr 06 2019 10:31:30 GMT-0700 (PDT),2019-04-06,2019-04-07 02:31:30 +0900,Pacific Time (US & Canada),624629,janninechamorro,,2019-04-07 02:32:29 +0900,2019-10-14 13:22:49 +0900,casual,,https://www.inaturalist.org/observations/22099222,https://static.inaturalist.org/photos/34208896/medium.jpg,,"",,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4137005508,-119.8483622913,7,,,,7,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Japanese pittosporum,Pittosporum tobira,Japanese cheesewood,Plantae,78592,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Pittosporaceae,,,,,Pittosporum,,Pittosporum tobira,,,,
22099231,b434c788-7305-45d4-ae40-55ccc7ca8c86,Sat Apr 06 2019 10:23:23 GMT-0700 (PDT),2019-04-06,2019-04-07 02:23:23 +0900,Pacific Time (US & Canada),655345,an_bui,"",2019-04-07 02:32:35 +0900,2019-10-14 13:24:27 +0900,casual,,https://www.inaturalist.org/observations/22099231,https://static.inaturalist.org/photos/34208875/medium.jpg,,"",,1,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.413425,-119.8478866667,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Sweet olive,Osmanthus fragrans,Sweet olive,Plantae,371103,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Oleaceae,,,,,Osmanthus,,Osmanthus fragrans,,,,
22099252,e09ad5cc-0d88-4f05-897a-b168542f0d1b,2019-04-06 10:31:57 AM PDT,2019-04-06,2019-04-07 02:31:57 +0900,Pacific Time (US & Canada),610142,mckenziesime,McKenzie Sime,2019-04-07 02:32:53 +0900,2019-05-04 13:58:37 +0900,research,,https://www.inaturalist.org/observations/22099252,https://static.inaturalist.org/photos/34208892/medium.jpeg,,"",,2,0,false,2,"San Nicolas Hall, Isla Vista, CA 93117, USA",34.40926407,-119.84655121,3,,,,3,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,lemonade berry,Rhus integrifolia,lemonade berry,Plantae,55009,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,,,Rhus,,Rhus integrifolia,,,,
22099253,ae8e9aec-790e-4188-82cb-f619f7da7577,Sat Apr 06 2019 10:32:34 GMT-0700 (PDT),2019-04-06,2019-04-07 02:32:34 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-04-07 02:32:54 +0900,2019-10-14 13:25:48 +0900,needs_id,,https://www.inaturalist.org/observations/22099253,https://static.inaturalist.org/photos/34208899/medium.jpg,,"",,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4126113644,-119.8446764332,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Mimosoideae,Mimosoideae,"Acacias, Mimosas, mesquites, and allies",Plantae,373578,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Mimosoideae,,,,,,,,,,
22099295,60bfde50-ec7e-4d65-ae56-937bf7c69de9,Sat Apr 06 2019 10:33:17 GMT-0700 (PDT),2019-04-06,2019-04-07 02:33:17 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-04-07 02:33:43 +0900,2024-10-24 01:16:51 +0900,casual,,https://www.inaturalist.org/observations/22099295,https://static.inaturalist.org/photos/34208967/medium.jpg,,"",,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4123156509,-119.844494043,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,common bird-of-paradise flower,Strelitzia reginae,common bird-of-paradise flower,Plantae,49143,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Zingiberales,,,Strelitziaceae,,,,,Strelitzia,,Strelitzia reginae,,,,
22099306,661ae20c-734f-4358-b0e4-86bd351d6e0b,Sat Apr 06 2019 10:33:17 GMT-0700 (PDT),2019-04-06,2019-04-07 02:33:17 +0900,Pacific Time (US & Canada),1583013,sarahg9,,2019-04-07 02:33:56 +0900,2024-07-17 03:14:34 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/22099306,https://inaturalist-open-data.s3.amazonaws.com/photos/34209001/medium.jpg,,"",,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4141166667,-119.848,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Lawn daisy,Bellis perennis,Lawn daisy,Plantae,55563,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Bellidinae,Bellis,,Bellis perennis,,,,
